name	smiles	heuristic
rxn:1:55497:13880	COc1cccnc1C1CC1Cn1cc(COS(C)(=O)=S)nn1	0.032225
rxn:1:55507:13880	COc1cc(C2CC2Cn2cc(COS(C)(=O)=S)nn2)ccn1	0.032225
rxn:1:59225:39362	COC(=O)C(C)Cc1cn(S(=O)(=O)c2cccc(Cl)c2Cl)nn1	0.032218
rxn:1:40223:11997	COc1cccnc1C=CCn1cc(CCS(=O)(=O)Cl)nn1	0.032212
rxn:1:52078:8702	CC(c1cn(CCC2CC2c2ncc(Cl)cc2F)nn1)N1CCNCC1	0.032189
rxn:1:59225:12259	O=C(O)C1CN(C(=O)c2cn(S(=O)(=O)c3cccc(Cl)c3Cl)nn2)C1	0.032182
rxn:1:59225:2071	NC1COCC1C(=O)c1cn(S(=O)(=O)c2cccc(Cl)c2Cl)nn1	0.032180
rxn:1:55750:3804	CC1(Cn2cc(-c3cc(C(=O)NC4CC4)ccn3)nn2)CCCCC1(F)F	0.032178
rxn:1:40466:5458	NCc1cc(F)ccc1C=CCn1cc(COCC(N)=O)nn1	0.032172
rxn:1:62074:11849	CC1(Cn2cc(CCCC3CCCC3O)nn2)COc2cscc2OC1	0.032169
rxn:1:57479:4644	CCCC(CCO)c1cn(CCCc2c(Cl)cncc2Cl)nn1	0.032165
rxn:1:61220:38390	Cc1ccc(C(=O)N2CC(n3cc(-c4nccnc4N)nn3)C2)s1	0.032164
rxn:1:61549:31106	CC1(C2(c3cn(-c4ccc5ncsc5c4)nn3)CC2)OCCO1	0.032155
rxn:1:48381:38372	OC(Cn1cc(-c2ccccc2F)nn1)C(O)c1sccc1Cl	0.032154
rxn:1:59225:2163	O=C(c1cn(S(=O)(=O)c2cccc(Cl)c2Cl)nn1)C1CSCCN1	0.032148
rxn:1:61549:12022	COC12CCC(c3cn(-c4ccc5ncsc5c4)nn3)(CC1)C2	0.032143
rxn:1:61549:1047	CCN(Cc1cn(-c2ccc3ncsc3c2)nn1)S(C)(=O)=O	0.032141
rxn:1:55750:6698	CC1(Cn2cc(Cn3nc4c(c3CN)CCCC4)nn2)CCCCC1(F)F	0.032135
rxn:1:45730:22945	CC(C)(N)COCc1cn(CCC=Cc2c(Cl)cncc2Cl)nn1	0.032130
rxn:1:59225:28635	CN(C)C(=O)C(F)Cc1cn(S(=O)(=O)c2cccc(Cl)c2Cl)nn1	0.032120
rxn:1:40047:1825	Cc1cc(N)ncc1-c1cn(CC=Cc2c(C)cccc2O)nn1	0.032118
rxn:1:40047:1886	Cc1cc(N)nc(-c2cn(CC=Cc3c(C)cccc3O)nn2)c1	0.032118
rxn:1:40047:31177	Cc1cc(N)cc(-c2cn(CC=Cc3c(C)cccc3O)nn2)n1	0.032118
rxn:1:40047:31425	Cc1cc(N)c(-c2cn(CC=Cc3c(C)cccc3O)nn2)cn1	0.032118
rxn:1:55750:18723	Cc1cnc(-c2cn(CC3(C)CCCCC3(F)F)nn2)cc1C1CC1	0.032115
rxn:1:61549:8590	CN(C)C1(c2cn(-c3ccc4ncsc4c3)nn2)CCOCC1	0.032114
rxn:1:45736:13880	CS(=O)(=S)OCc1cn(CCC=Cc2ncc(Cl)cc2F)nn1	0.032109
rxn:1:45213:39859	CCCN1C(=O)C(Cl)=C(n2cc(CNc3ccccc3Cl)nn2)C1O	0.032097
rxn:1:45213:942	CCCN1C(=O)C(Cl)=C(n2cc(CNc3cccc(Cl)c3)nn2)C1O	0.032097
rxn:1:57551:6093	Cc1n[nH]c(C)c1-c1cn(CCCc2cnc(N)c(Cl)n2)nn1	0.032096
rxn:1:48381:39023	N#CC1(Cc2cn(CC(O)C(O)c3sccc3Cl)nn2)CCCCC1	0.032094
rxn:1:40047:3915	Cc1cccc(O)c1C=CCn1cc(-c2cnc(O)c(F)c2)nn1	0.032081
rxn:1:45730:39095	COC(=O)OCc1cn(CCC=Cc2c(Cl)cncc2Cl)nn1	0.032081
rxn:1:45402:2543	Cc1cnc(-c2cn(CCC=Cc3sc(N)nc3C)nn2)c(C)c1	0.032059
rxn:1:40768:1305	Cc1cc(-c2cn(CC=Cc3c(C)cccc3C(=O)O)nn2)sn1	0.032058
rxn:1:40787:1305	Cc1cc(-c2cn(CC=Cc3cccc(C)c3C(=O)O)nn2)sn1	0.032058
rxn:1:40794:1305	Cc1cc(-c2cn(CC=Cc3cccc(C(=O)O)c3C)nn2)sn1	0.032058
rxn:1:61549:12049	CN(C)C1(c2cn(-c3ccc4ncsc4c3)nn2)CCCCC1	0.032056
rxn:1:57551:1665	Cc1cccc(C)c1-c1cn(CCCc2cnc(N)c(Cl)n2)nn1	0.032056
rxn:1:55750:6233	CCC(C)Nc1cc(-c2cn(CC3(C)CCCCC3(F)F)nn2)ncn1	0.032054
rxn:1:55750:38332	CC1(Cn2cc(CCCc3ccccc3)nn2)CCCCC1(F)F	0.032041
rxn:1:51590:1392	OC1CCCN(CCc2cn(CCC3CC3c3sccc3Cl)nn2)C1	0.032041
rxn:1:40466:9414	CC(C)NC(=O)OCc1cn(CC=Cc2ccc(F)cc2CN)nn1	0.032027
rxn:1:40047:2878	Cc1ccc(-c2cn(CC=Cc3c(C)cccc3O)nn2)c(O)c1	0.032027
rxn:1:51607:31841	Cn1cnc(C2CC2CCn2cc(-c3ccnc(N)c3Cl)nn2)c1	0.032026
rxn:1:51913:37805	Cc1nnsc1-c1cn(CCC2CC2c2cccc(O)c2F)nn1	0.032024
rxn:1:51913:6154	Cc1nnc(-c2cn(CCC3CC3c3cccc(O)c3F)nn2)s1	0.032024
rxn:1:51913:6387	Cc1nsc(-c2cn(CCC3CC3c3cccc(O)c3F)nn2)n1	0.032024
rxn:1:52078:2195	Cc1nc(-c2cn(CCC3CC3c3ncc(Cl)cc3F)nn2)c[nH]1	0.032021
