name	smiles	heavy
rxn:4:195017:229321	CCc1nc(-c2ccoc2Cl)cs1	13
rxn:4:215312:229320	N#CCn1cc(-c2cc(F)cs2)cn1	14
rxn:4:195275:229284	c1cncc(-c2ncsc2C2CC2)c1	14
rxn:4:198109:229067	CCc1ncc(-c2nc(C)co2)cn1	14
rxn:4:211107:228734	COc1nccc(C)c1-c1nnco1	14
rxn:4:211155:229276	Clc1cnc(-c2cncnc2Cl)cn1	14
rxn:4:211110:223394	c1cc(-c2ncns2)c2[nH]ccc2c1	14
rxn:4:195530:223460	Cc1nc(-c2csc(C(C)(C)F)n2)c[nH]1	15
rxn:4:217912:228230	Clc1cc(-c2cnn[nH]2)cnc1C1CC1	15
rxn:4:216413:229114	CCc1nc(-c2cc(C)ncc2F)n[nH]1	15
rxn:4:207973:223442	CNc1ccc(-c2nc(C#N)co2)cc1	15
rxn:4:211250:229076	Cc1cc(C#N)sc1-c1nc(C)c(C)[nH]1	15
rxn:4:205191:229231	CCCn1nccc1-c1cnc(CC)s1	15
rxn:4:208519:223471	Clc1cc(-c2cnn[nH]2)nc(C2CC2)n1	15
rxn:4:212273:223464	c1cc(-c2cnc3c(n2)CCCC3)c[nH]1	15
rxn:4:208364:229238	CCc1cnc(-c2ccsc2SC)nc1	15
rxn:4:211149:229136	Fc1cc(Cl)cc(-c2ccc(F)nn2)c1	15
rxn:4:208743:229302	CC(C)(C)c1nnc(-c2ccnnc2)s1	15
rxn:4:198080:228481	FC(F)(F)c1cc(-c2cnco2)ccn1	15
rxn:4:205212:223465	COC(=O)c1cc(-c2ccn[nH]2)nn1C	15
rxn:4:188062:229346	CCOC(=O)c1cnoc1-c1cnon1	15
rxn:4:217980:229299	Cn1ccc(-c2n[nH]c3ccncc23)n1	15
rxn:4:191374:223467	N#CCc1c(F)cc(F)cc1-c1ncc[nH]1	16
rxn:4:194903:228788	COc1ccc(Cl)cc1-c1conc1OC	16
rxn:4:217916:228152	CCOc1ccc(Cl)cc1-c1cnnnc1	16
rxn:4:191437:229048	CCCc1ncc(-c2cnn3c2CCC3)s1	16
rxn:4:207976:228779	COc1ccc(F)cc1-c1csc(C#N)n1	16
rxn:4:198081:227575	COc1ccc(OC)c(-c2ncco2)c1F	16
rxn:4:211238:228864	CCOc1ncc(-c2cn(C)nc2C)cn1	16
rxn:4:198374:229276	O=C1CCc2nc(-c3cnc(Cl)cn3)sc21	16
rxn:4:195033:228991	CCCc1sccc1-c1ccnc(CF)c1	16
rxn:4:216414:228575	CCn1ncnc1-c1ccc(C#N)c(C)c1	16
rxn:4:195520:229047	CCc1ccc(-c2c(C)sc(C)c2C)cn1	16
rxn:4:198073:227339	COC(=O)c1cc(C)ccc1-c1ccns1	16
rxn:4:194907:228831	CSc1ncc(-c2ccc(F)c(C)c2Cl)s1	16
rxn:4:198278:229124	Cc1ncc(-c2nccc(F)c2C)cc1F	16
rxn:4:194983:229290	Cc1sccc1-c1c(F)ccc(F)c1C#N	16
rxn:4:196006:223455	CC(=O)c1cnc(-c2cnccn2)c(C)c1	16
rxn:4:210150:223468	COc1cc(-c2c[nH]cn2)c2ccnn2c1	16
rxn:4:195017:228961	CCc1nc(-c2cncc3ncnn23)cs1	16
rxn:4:218287:229285	Cc1cc2c(-c3cccn3C)n[nH]c2cn1	16
rxn:4:199008:223471	Cc1ccc2cccnc2c1-c1cnn[nH]1	16
rxn:4:220959:223233	c1cc(-c2ccc(-c3nn[nH]n3)cc2)[nH]n1	16
rxn:4:216569:228921	CC(C)c1[nH]nnc1-c1ccc(C(F)F)nc1	17
rxn:4:205307:223449	CCn1cc(-c2cc(=O)[nH]cc2F)nc1OC	17
rxn:4:176583:229342	O=S(=O)(CCF)c1ccc(-c2cnsc2)cc1	17
rxn:4:204966:228921	N#CCc1ncc(-c2ccc(C(F)F)nc2)s1	17
rxn:4:216473:228548	CCCc1cncc(-c2nsc(N(C)C)n2)c1	17
rxn:4:191335:229225	CCn1cc(-c2ccc(Cl)c(CC#N)c2)cn1	17
rxn:4:208344:228793	COc1cc(Cl)cc(-c2cnn(C3CC3)c2)c1	17
rxn:4:216878:229012	CC(C)c1ccsc1-c1nc(C(C)C)n(C)n1	17
rxn:4:211197:228160	CCOc1cccc(F)c1-c1nn(C)cc1F	17
rxn:4:208702:228887	CCn1cc(C)c(-c2cc(C#N)ncc2Cl)n1	17
rxn:4:188418:229344	CCOc1c(C#N)cc(F)cc1-c1cocn1	17
rxn:4:195019:228324	CCc1cc(-c2cc(OC)ncc2OC)on1	17
rxn:4:192024:229309	Cc1ncc(-c2cc(OC3COC3)ccn2)o1	17
rxn:4:216466:228516	CCc1cc(C)cc(-c2cn(C3CC3)nn2)c1	17
rxn:4:195737:229177	COc1cnc(-c2c(F)cncc2F)c(C)c1	17
rxn:4:198247:228617	COc1cccc(C)c1-c1cc(C)ncc1Cl	17
rxn:4:211152:227979	COc1cc(C)cc(C)c1-c1cncc(F)n1	17
rxn:4:211153:227960	Fc1nccnc1-c1ccncc1C1CCC1	17
rxn:4:209646:223455	c1cnc(-c2cnn(C3CCCCC3)c2)cn1	17
rxn:4:205491:229315	Cc1ncoc1-c1cncc(C(=O)N(C)C)c1	17
rxn:4:217043:229338	Clc1ncc(-c2ccns2)c(N2CCCC2)n1	17
rxn:4:192037:229283	N#CC1(c2ccc(-c3ccncc3)cc2)CC1	17
rxn:4:208288:229006	CSc1ccc(-c2ncc(C(F)F)n2C)cc1	17
rxn:4:195488:229250	Cc1cncc(-c2c(C#N)ccc(F)c2C)n1	17
rxn:4:220985:229013	c1nc(-c2sccc2C2CC2)c2cn[nH]c2n1	17
rxn:4:211180:227422	Cc1nc(-c2cc(-c3cccnc3)cs2)c[nH]1	17
rxn:4:205081:229218	COC(=O)c1nccnc1-c1cccc(F)c1	17
rxn:4:217923:227166	CN1CCOc2cc(-c3ncnn3C)ccc21	17
rxn:4:196554:223446	Cc1cc(-c2ccc(C(C)(C)C)nc2)ccn1	17
rxn:4:210177:223458	COc1ccc2nccn2c1-c1c[nH]nc1C	17
rxn:4:198248:228634	Cc1cc(Cl)cc(C)c1-c1ccnc(C)c1Cl	17
rxn:4:217247:223455	N#Cc1cnc2[nH]cc(-c3cnccn3)c2c1	17
rxn:4:181691:229203	CCc1ccsc1-c1cc(C)c(SC)cc1C	17
rxn:4:209025:229346	c1ccc(-c2cc(-c3cnon3)ncn2)cc1	17
rxn:4:197114:229307	CSc1nc2ccc(-c3cnoc3C)cc2s1	17
rxn:4:198875:229265	Cc1nc(C)c(-c2cccc3c2ccn3C)s1	17
rxn:4:221028:229228	N#Cc1sccc1-c1cnc(Cl)n2ncnc12	17
rxn:4:198998:223453	Cc1cccc2nccc(-c3cccnc3)c12	17
rxn:4:182777:229209	Cc1cnccc1-c1ccc2occ(C)c2c1	17
rxn:4:181072:229088	CSc1cccc(-c2cc(C(C)=O)cs2)c1Cl	17
rxn:4:208129:228736	COc1nc(C)ccc1-c1csc(S(N)(=O)=O)n1	18
rxn:4:208354:223345	CN(C)c1nc(-c2cccc3c2NC(=O)C3)cs1	18
rxn:4:205360:229283	FC(F)(F)c1n[nH]c(C2CC2)c1-c1ccncc1	18
rxn:4:208255:227067	CCc1cnc(-c2ccc(OC)cc2C2CC2)[nH]1	18
rxn:4:195046:228566	CC(C)Cc1sccc1-c1csc(S(C)(=O)=O)n1	18
rxn:4:188704:229204	CCOC(=O)c1[nH]c(C)cc1-c1ccsc1CC	18
rxn:4:198244:228323	CCOc1nccc(-c2cncc(C)c2Cl)c1F	18
rxn:4:195301:228682	CCCc1ncncc1-c1cc(Cl)c(OC)cn1	18
rxn:4:208719:229054	COCc1cc(-c2cnc(C3COC3)nc2)cs1	18
rxn:4:191644:228975	CCOc1cccnc1-c1cnn(C(F)(F)F)c1	18
rxn:4:186084:229342	CCOc1cc(C#N)cc(-c2cnsc2)c1OC	18
rxn:4:191659:228793	COCc1cccnc1-c1cc(Cl)cc(OC)c1	18
rxn:4:208111:227352	COC(=O)c1ccc(C)cc1-c1cnc(OC)[nH]1	18
rxn:4:207976:227046	Cc1cc(OC(C)C)cc(-c2csc(C#N)n2)c1	18
rxn:4:216413:227225	CCc1nc(-c2ccc(SCC(C)C)nc2)n[nH]1	18
rxn:4:192137:229141	COCc1cnc(-c2ccc(F)cc2Cl)c(C)c1	18
rxn:4:198105:226560	CCOc1cc(F)c(-c2cc(C)on2)cc1OC	18
rxn:4:181454:229147	COCn1ccc(-c2cc(C)cc(F)c2OC)n1	18
rxn:4:179578:229243	COCc1cc(-c2cn(C)nc2C)c(C)cc1F	18
rxn:4:215420:228747	CCC(C)n1cnnc1-c1c(F)cccc1C#N	18
rxn:4:216566:228148	COc1cccc(-c2cn(C(C)C)nn2)c1OC	18
rxn:4:208013:228322	CCOc1ncc(-c2ccnc(C#N)c2)cc1F	18
rxn:4:208017:228170	CCOc1ccc(F)cc1-c1cc(C#N)ccn1	18
rxn:4:208471:228697	COCc1cc(-c2cc(C#N)n(C)c2C)ccn1	18
rxn:4:189071:229299	Cn1ccc(-c2ccc(OCC3CCC3)nc2)n1	18
rxn:4:203280:229255	CCN(CC)c1cncc(-c2ccncc2F)c1	18
rxn:4:220592:227892	CC(C)n1nnc(-c2ccc(CN(C)C)cc2)n1	18
rxn:4:217032:229268	Cc1cc(-c2ncnc(C3CCCC3)n2)sc1Cl	18
rxn:4:195263:228173	CCOc1cc(F)ccc1-c1csc(C2CC2)n1	18
rxn:4:177300:229310	Cc1nc(-c2c(F)cccc2OCC(C)C)cs1	18
rxn:4:208346:227902	CCc1cc(-c2cncn2C2CC2)ccc1C#N	18
rxn:4:198279:228133	Cc1c(Cl)cncc1-c1ccc(F)c(CC#N)c1	18
rxn:4:208512:228543	CCCCc1ccsc1-c1cnc(C)nc1OC	18
rxn:4:203040:229002	CCOC(C)n1ccc(-c2ccc(OC)cc2)n1	18
