name	smiles	heuristic
rxn:4:182632:229011	O=C1Cc2ccc(-c3ccc(C4CC4)s3)cc21	0.045539
rxn:4:182632:229009	O=C1Cc2ccc(-c3cc(C4CC4)cs3)cc21	0.045539
rxn:4:208480:229157	N#Cc1nccc(-c2cc(C3CC3)ncn2)n1	0.045517
rxn:4:208478:229157	N#Cc1nccc(-c2cnc(C3CC3)cn2)n1	0.045517
rxn:4:208497:229157	N#Cc1nccc(-c2cnnc(C3CC3)c2)n1	0.045517
rxn:4:198511:223341	O=C1Cc2cc(-c3cnc4c(c3)CSC4)ccc2N1	0.045484
rxn:4:191217:229193	COC(=O)c1cnc(-c2c(F)cncc2Cl)o1	0.045392
rxn:4:196106:223341	CC(C)(F)c1ccc(-c2ccc3c(c2)CC(=O)N3)cn1	0.045389
rxn:4:180872:229093	CC(=O)c1ccc(-c2c(C)ncnc2C)o1	0.045232
rxn:4:182571:229193	Cc1cc(C)cc(-c2c(F)cncc2Cl)c1	0.045214
rxn:4:181571:229193	CCc1cc(C)cc(-c2c(F)cncc2Cl)c1	0.045189
rxn:4:180872:229018	CC(=O)c1ccc(-c2c(C)ccnc2C)o1	0.045156
rxn:4:205386:223397	CCn1ncc(-c2ccc3c(c2)CCN3)c1C(C)=O	0.045146
rxn:4:205390:229157	N#Cc1nccc(-c2cc(CC3CC3)ncn2)n1	0.045141
rxn:4:180872:228928	CC(=O)c1ccc(-c2cccnc2C(F)F)o1	0.045134
rxn:4:205004:227907	CCC(C)c1cncc(-c2c[nH]c(C(=O)OC)n2)c1	0.045113
rxn:4:195719:229157	N#Cc1nccc(-c2ccc(S(N)(=O)=O)c(F)c2Cl)n1	0.045108
rxn:4:198137:227376	Fc1cnccc1-c1cncc(N2CCCC2)c1	0.045097
rxn:4:208092:228702	CC(C)c1ncncc1-c1ccnc(C#N)c1F	0.045097
rxn:4:191219:229024	COC(=O)c1nc(-c2cnc(C)c(C)c2)cs1	0.045088
rxn:4:211158:229157	N#Cc1nccc(-c2cc(Cl)ncn2)n1	0.045083
rxn:4:191219:228783	COC(=O)c1nc(-c2cc(OC)ccc2Cl)cs1	0.045078
rxn:4:191219:228771	CCc1ncc(-c2csc(C(=O)OC)n2)cc1Cl	0.045074
rxn:4:195461:229322	Cc1c(Cl)cc(C#N)cc1-c1sccc1Cl	0.045063
rxn:4:180872:229041	CC(=O)c1ccc(-c2c(C)cccc2F)o1	0.045047
rxn:4:208965:229144	Fc1ccc(Cl)c(-c2cc(C3CCC3)ncn2)c1	0.045024
rxn:4:208092:228570	N#Cc1nccc(-c2cncc(C3CC3)c2)c1F	0.044937
rxn:4:195807:229157	N#Cc1nccc(-c2cc(C3CC3)ncc2F)n1	0.044904
rxn:4:195813:229157	N#Cc1nccc(-c2cc(F)cc(C3CC3)n2)n1	0.044904
rxn:4:215317:227907	CCC(C)c1cncc(-c2n[nH]c(C(=O)OC)n2)c1	0.044837
rxn:4:180872:228734	COc1nccc(C)c1-c1ccc(C(C)=O)o1	0.044823
rxn:4:180872:229058	CC(=O)c1ccc(-c2cccnc2C#N)o1	0.044793
rxn:4:208092:223120	N#Cc1nccc(-c2cccc(C(=O)NC3CC3)c2)c1F	0.044769
rxn:4:192327:229322	CCc1cc(C#N)cc(C)c1-c1sccc1Cl	0.044763
rxn:4:180872:228705	CC(=O)c1ccc(-c2cccnc2N(C)C)o1	0.044721
rxn:4:191219:228929	COC(=O)c1nc(-c2cncc(C(F)F)c2)cs1	0.044698
rxn:4:179686:229193	CC(=O)Cc1cc(C)cc(-c2c(F)cncc2Cl)c1	0.044698
rxn:4:185939:229322	CCOC(=O)Cc1ccncc1-c1sccc1Cl	0.044691
rxn:4:208965:229065	N#Cc1cc(-c2cc(C3CCC3)ncn2)ccn1	0.044654
rxn:4:196200:229157	N#Cc1nccc(-c2ccnc(C3CCC3)c2)n1	0.044654
rxn:4:196206:229157	N#Cc1nccc(-c2cc(C3CCC3)ccn2)n1	0.044654
