name	smiles	heuristic
rxn:5:198229:229272:229306	COc1ncc(-c2ncc(C)cc2-c2ncc(C)s2)s1	0.036735
rxn:5:195329:223461:228606	CCc1ccc(F)c(-c2cncc(OC)c2-c2cn[nH]c2C)c1	0.034215
rxn:5:198120:229085:223442	CNc1ccc(-c2ccc(-c3scnc3C3CC3)cn2)cc1	0.034213
rxn:5:182500:223266:229295	CNC(=O)c1ccc(F)cc1-c1ccc(-c2ccnn2C)cc1C	0.033372
rxn:5:195678:229009:229336	NS(=O)(=O)c1c(-c2cncs2)cccc1-c1cc(C2CC2)cs1	0.033059
rxn:5:182845:228796:223466	COc1ccc(F)c(-c2ccc(-c3cn[nH]c3)c3c2CCC3=O)c1	0.033007
rxn:5:182708:223466:229001	CCc1cnccc1-c1c(-c2cn[nH]c2)ccc2c1C(=O)OC2	0.032752
rxn:5:176569:229297:223461	COC(=O)Cc1cccc(-c2cn[nH]c2C)c1-c1cncnc1	0.032572
rxn:5:195680:229250:229220	Cc1cncc(-c2cccc(S(N)(=O)=O)c2-c2cc(C)sc2C)n1	0.032330
rxn:5:181062:228608:229295	COc1cc(C)ccc1-c1cc(-c2ccnn2C)ccc1OC	0.031670
rxn:5:181403:229297:229280	COc1cc(C)c(-c2cncnc2)cc1-c1cnc(F)nc1	0.031597
rxn:5:191516:223469:228844	COC(=O)c1ccnc(-c2ccc(F)c(F)c2C)c1-c1cc[nH]n1	0.031114
rxn:5:182498:229207:222413	Cc1cc(-c2cccc(-c3ccc(S(N)(=O)=O)cc3C)c2C)ccn1	0.030978
rxn:5:195307:228872:229336	COC(=O)c1sccc1-c1ncc(OC)cc1-c1cncs1	0.030970
rxn:5:182441:229137:229092	Cc1nn(C)c(C)c1-c1cccc(-c2c(F)cccc2F)c1	0.030598
rxn:5:195028:228764:229291	CCc1nc(-c2cc(C)cs2)sc1-c1ccnc(OC)c1C	0.030256
rxn:5:191518:228692:223469	COC(=O)c1cc(-c2cc[nH]n2)nc(-c2ccc(CN(C)C)s2)c1	0.030072
rxn:5:198233:229248:228159	CCOc1cc(-c2ncc(C)cc2-c2c(C)cnn2C)ccc1F	0.029903
rxn:5:181622:228399:223465	COc1c(F)cc(-c2cc(C3OCCO3)ccc2-c2ccn[nH]2)cc1F	0.029372
rxn:5:191558:223466:227824	COC(=O)c1c(-c2ccc(C3CCC3)cc2)cncc1-c1cn[nH]c1	0.029075
rxn:5:198126:227573:229120	CCOc1cc(-c2cnccc2-c2cccn(C)c2=O)cc(F)c1F	0.028980
rxn:5:195331:228733:229331	COc1cc(C)ncc1-c1cnc(-c2cccs2)cc1SC	0.028972
rxn:5:198245:229200:228775	COc1ccc(-c2ccnc(C)c2-c2cccc(C)c2)cc1F	0.028907
rxn:5:191355:223446:228869	COC(=O)c1cc(-c2ccnc(C)c2)c(-c2csc(C(=O)OC)c2)[nH]1	0.028848
rxn:5:198243:228149:229248	COC(=O)c1ccccc1-c1ccnc(-c2c(C)cnn2C)c1C	0.028844
rxn:5:198236:229042:223342	Cc1cc(-c2cccc(C)c2F)cc(-c2ccc3c(c2)OCCN3)n1	0.028714
rxn:5:195445:229112:229229	CC(=O)c1cc(-c2ccc(=O)n(C)c2)cnc1-c1cscc1C#N	0.028690
rxn:5:182894:229341:228256	COc1cc(-c2cc3c(cc2-c2ccon2)CCC3)cc(C)c1F	0.028484
rxn:5:179398:229283:229263	COC(=O)c1cc(-c2cnccc2F)cc(-c2ccncc2)c1C	0.028451
rxn:5:195680:229024:223443	CNc1ccc(-c2c(-c3cnc(C)c(C)c3)cccc2S(N)(=O)=O)cn1	0.028354
rxn:5:181405:223183:229334	CNS(=O)(=O)c1ccc(-c2ccc(C3CC3)cc2-c2cnoc2)c(C)c1	0.028298
rxn:5:195329:229177:228864	CCOc1ncc(-c2cncc(OC)c2-c2c(F)cncc2F)cn1	0.028293
rxn:5:195326:229298:223008	COc1ccnc(-c2cnccn2)c1-c1cc(C2CCNCC2)ccc1F	0.028244
rxn:5:181077:229092:229164	COc1cncc(-c2ccc(SC)cc2-c2c(C)nn(C)c2C)n1	0.028103
rxn:5:191681:228610:229298	CCOc1cc(-c2cnccn2)cnc1-c1ccc(C(C)(C)C)s1	0.028067
rxn:5:179541:229309:223399	CNCc1ccccc1-c1cc(OC(C)C)cc(-c2cnc(C)o2)c1	0.028025
rxn:5:198140:229241:225616	Cc1c(-c2cncc(-c3ccccc3C(=O)N3CCCC3)c2)cnn1C	0.027946
rxn:5:191556:223398:229062	CNCc1ccc(-c2cc(OC)c(C#N)cc2-c2ccc(C#N)n2C)cc1	0.027921
rxn:5:195319:229236:228598	COc1csc(-c2c(OC)ccnc2-c2cc(C)ccc2OC)c1	0.027813
rxn:5:191357:229242:228502	COC(=O)c1[nH]cc(-c2nn(C)cc2C(F)(F)F)c1-c1cncnc1C	0.027747
rxn:5:181539:223457:228210	Cc1cc(-c2cc(-c3ccc(N4CCCC4)s3)ccc2C2COC2)[nH]n1	0.027693
rxn:5:194948:229010:229263	CC(C)c1csc(-c2ccc(C#N)cc2-c2cnccc2F)c1	0.027306
rxn:5:179189:229341:228735	CCC(=O)c1ccc(-c2ccon2)cc1-c1c(C)cncc1OC	0.027281
rxn:5:181278:228755:223344	CCc1ccc(-c2cccc3c2CC(=O)N3)cc1-c1cncc(OC)c1C	0.027016
rxn:5:195466:229250:228135	CCOc1cc(C)ncc1-c1cc(-c2cncc(C)n2)c(C)cc1C#N	0.026969
rxn:5:179548:229247:229005	CCOc1c(-c2nn(C)cc2C)ccc(C)c1-c1ccccc1OC	0.026907
rxn:5:189001:229208:229338	COC(=O)C1(c2nc(-c3ccns3)ccc2-c2cncc(C)c2)CC1	0.026776
rxn:5:181070:223391:229304	COc1cc(-c2ccncn2)cc(-c2cc3ccccc3[nH]2)c1	0.026674
rxn:5:182895:229302:227966	CC(C)(C)c1ncccc1-c1cc2c(c(-c3ccnnc3)c1)CCC2	0.026579
rxn:5:181535:229209:223242	Cc1cnccc1-c1ccc(C2COC2)cc1-c1ccnc(C2CCNC2)c1	0.026512
rxn:5:195678:228579:228529	Cc1ccc(C#N)c(-c2cccc(-c3ccc4c(c3)CCO4)c2S(N)(=O)=O)c1	0.026297
rxn:5:198237:228665:229338	Cc1cc(-c2ccc3ncoc3c2)ncc1-c1ccns1	0.026285
rxn:5:178846:227305:223464	COC(=O)c1ccc(-c2cc[nH]c2)cc1-c1cc(C)nc(OC(C)C)c1	0.026220
rxn:5:195816:226371:229295	COc1ncc(-c2cnc(N3CCCC3)cc2C)c(C)c1-c1ccnn1C	0.026155
rxn:5:181276:223454:222409	CCc1cc(-c2ccc[nH]c2=O)ccc1-c1ccc(OC)c(S(N)(=O)=O)c1	0.026143
rxn:5:195302:229241:227559	COc1cnc(-c2ccc(C)c(OC(F)F)c2)cc1-c1cnn(C)c1C	0.026095
rxn:5:191497:229250:228524	COC(=O)c1cc(-c2cnc3c(c2)CCC3)ncc1-c1cncc(C)n1	0.026074
rxn:5:198123:225588:229266	Cc1nc(C)c(-c2cccc(-c3ccccc3CN3CCSCC3)n2)o1	0.026055
rxn:5:194946:227041:229248	CCOc1cc(C)c(-c2cccc(-c3c(C)cnn3C)c2C#N)cc1C	0.025849
rxn:5:197572:229227:229270	CC(=O)N1CCc2cc(-c3csc(C#N)c3)cc(-c3cnc(C#N)s3)c21	0.025825
rxn:5:195303:227923:229227	CCOc1ccc(C)cc1-c1cc(OC)cnc1-c1csc(C#N)c1	0.025795
rxn:5:176994:229058:229210	Cc1ccc(-c2ccc(-c3cccnc3C#N)cc2OCC2CC2)cn1	0.025767
rxn:5:188375:228581:229312	COC(=O)Cc1nc(-c2conc2C)ccc1-c1cccc(C#N)c1C	0.025765
rxn:5:192566:229263:229163	COc1cc(-c2cc(-c3cnccc3F)cc(C3(C#N)CCC3)c2)cnn1	0.025689
rxn:5:182738:228428:229209	COc1cc(F)c(F)c(-c2cc3c(cc2-c2ccncc2C)OCC3)c1	0.025687
rxn:5:178984:229022:229284	CCSc1ccc(-c2cncc(C)c2C)cc1-c1cccnc1	0.025664
rxn:5:198225:229148:227300	Cc1cc(-c2cnn(CCF)c2)cnc1-c1cncc(OC2CCC2)c1	0.025637
rxn:5:195304:227612:229235	COc1cc(-c2cnn(C3CCCCO3)c2)c(-c2sccc2OC)cn1	0.025602
