name	smiles	heuristic
rxn:2:74972:103571	CC(NCc1nnn[nH]1)c1cc2c(s1)CCCC2	0.049168
rxn:2:97174:74959	CCC(Nn1sc2ccccc2c1=O)C1(C)COC1	0.049146
rxn:2:135338:69603	CSc1cc(NC2CC3CCC(C2)O3)cnn1	0.049140
rxn:2:67607:112203	COc1c(C)cc2c(c1C)CCC2Nc1ncsn1	0.049139
rxn:2:67607:94218	CN(C)c1ccc2c(c1)CCCC2Nc1ncsn1	0.049132
rxn:2:74467:105732	c1nnc(C2CC2)cc1NC1C[C@H]2CCC[C@H]2C1	0.049132
rxn:2:67607:99964	CCn1c2c(ccc1=O)C(Nc1ncsn1)CCC2	0.049127
rxn:2:93079:111716	Cc1n[nH]c(CNC(C)c2nc3c(s2)CCC3)n1	0.049111
rxn:2:73269:105732	CSc1cnnc(NC2C[C@H]3CCC[C@H]3C2)c1	0.049111
rxn:2:105363:105732	CSc1cnc(NC2C[C@H]3CCC[C@H]3C2)cn1	0.049111
rxn:2:112923:105732	CSc1ccc(NC2C[C@H]3CCC[C@H]3C2)nn1	0.049111
rxn:2:95522:105732	CSc1cncc(NC2C[C@H]3CCC[C@H]3C2)n1	0.049111
rxn:2:135338:91527	CSc1cc(NC2CC3CCCC3C2)cnn1	0.049111
rxn:2:135338:70877	CSc1cc(NC2CCC3CCC3C2)cnn1	0.049111
rxn:2:135338:85950	CSc1cc(NC2CC[C@H]3CC[C@H]3C2)cnn1	0.049111
rxn:2:135338:113464	CSc1cc(NC2C[C@@H]3CCCC[C@H]23)cnn1	0.049111
rxn:2:135338:114787	CSc1cc(NC2C[C@H]3CCCC[C@H]23)cnn1	0.049111
rxn:2:135338:133004	CSc1cc(NC2CC3CCCCC32)cnn1	0.049111
rxn:2:135338:120152	CSc1cc(NC2CC3CCC(C3)C2)cnn1	0.049111
rxn:2:135338:75785	CSc1cc(NC2CC[C@@H]3CCC[C@H]23)cnn1	0.049111
rxn:2:135338:122503	CSc1cc(NC2CCC3CCCC32)cnn1	0.049111
rxn:2:135338:128705	CSc1cc(NC2CC[C@H]3CCC[C@@H]23)cnn1	0.049111
rxn:2:135338:140289	CSc1cc(NC2CCC23CC(C)C3)cnn1	0.049111
rxn:2:73468:91066	CC(F)(CNC1COc2ccsc21)c1cccnc1	0.049109
rxn:2:67607:92533	COc1cc(C)c2c(c1)C(Nc1ncsn1)CCC2	0.049100
rxn:2:67607:140528	COc1cc2c(cc1C)C(Nc1ncsn1)CCC2	0.049100
rxn:2:67607:89544	COc1ccc2c(c1C)CCCC2Nc1ncsn1	0.049100
rxn:2:67607:68687	COc1c(C)ccc2c1CCCC2Nc1ncsn1	0.049100
rxn:2:67607:141698	COc1ccc(C)c2c1CCCC2Nc1ncsn1	0.049100
rxn:2:67607:138506	COc1cc2c(cc1C)CCCC2Nc1ncsn1	0.049100
rxn:2:110359:91066	c1cc2c(s1)C(Nc1ccc(C3CCC3)s1)CO2	0.049076
rxn:2:107303:141943	CCC(Nc1c(C)nc2ccc(C)nn12)C1CSC1	0.049059
rxn:2:70889:111998	Cc1ccc2c(c1C)CCCC2NCc1ncsn1	0.049048
rxn:2:108005:91066	Cc1cncc(C(C)(C)NC2COc3ccsc32)c1	0.049002
rxn:2:135338:75186	CSc1cc(NC2C[C@H]3COC[C@H]3C2)cnn1	0.048998
rxn:2:135338:103008	CSc1cc(NC2C[C@H]3COC[C@@H]3C2)cnn1	0.048998
rxn:2:135338:132619	CSc1cc(NC2C[C@@H]3COC[C@H]3C2)cnn1	0.048998
rxn:2:135338:139856	CSc1cc(NC2CC3COCC3C2)cnn1	0.048998
rxn:2:76776:110350	Cc1ccnc(C(C)NC2CC2C2CCOC2)n1	0.048996
rxn:2:112040:139295	c1cnc(-c2nsc(NC3CC4CC(C4)C3)n2)cn1	0.048995
rxn:2:67607:68203	COc1ccc2c(c1OC)CCC2Nc1ncsn1	0.048987
rxn:2:126346:91066	CN(C)Cc1cncc(NC2COc3ccsc32)c1	0.048987
rxn:2:66976:90536	CCn1nc(C(C)C)cc1C(C)Nc1ncon1	0.048978
rxn:2:135338:125438	CSc1cc(NC2CC(C3CCC3)C2)cnn1	0.048920
rxn:2:135338:71787	CSc1cc(NC2CCC(C3CC3)C2)cnn1	0.048920
rxn:2:135338:67774	CSc1cc(NC2CCC2C2CCC2)cnn1	0.048920
rxn:2:116217:91066	CC(F)(F)c1ccc(NC2COc3ccsc32)nc1	0.048916
rxn:2:115870:91066	CC(F)(F)c1ccnc(NC2COc3ccsc32)c1	0.048916
rxn:2:116103:91066	CC(F)(F)c1ccc(NC2COc3ccsc32)cn1	0.048916
rxn:2:114808:91066	CC(F)(F)c1cc(NC2COc3ccsc32)ccn1	0.048916
rxn:2:82126:113297	CC(F)(F)c1cncc(NC2COc3cscc32)c1	0.048916
rxn:2:69380:141943	CCC(Nc1cnc2ccccn2c1=O)C1CSC1	0.048915
rxn:2:65979:132476	Cc1cc(C(C)NC(C)c2cc(C)c(C)s2)n[nH]1	0.048910
rxn:2:135338:102600	CSc1cc(NC2CCN(C(C)C)C2)cnn1	0.048887
rxn:2:97174:101881	CCC(Nn1sc2ccccc2c1=O)C12CC(C1)C2	0.048883
rxn:2:108710:118131	CCc1ncnc(NC2CC(c3ncc(C)s3)C2)n1	0.048880
rxn:2:67607:73562	CCOc1cccc2c1CCCC2Nc1ncsn1	0.048861
rxn:2:67607:101897	CCOc1ccc2c(c1)CCCC2Nc1ncsn1	0.048861
rxn:2:92125:91066	CC(C)Oc1cncc(NC2COc3ccsc32)c1	0.048852
rxn:2:93079:102539	Cc1n[nH]c(CNC2CCC3CCCC2O3)n1	0.048832
rxn:2:68182:101743	Cc1ccc(C(C)N[C@@H]2CCN(CC(C)C)C2)s1	0.048781
rxn:2:116999:141943	CCC(Nc1c(C)nc2cc(C)ccn12)C1CSC1	0.048720
rxn:2:84380:141943	CCC(Nc1c(C)nc2ccc(C)cn12)C1CSC1	0.048720
rxn:2:114057:141943	CCC(Nc1c(C)nc2c(C)cccn12)C1CSC1	0.048720
rxn:2:94622:141943	CCC(Nc1c(C)nc2cccc(C)n12)C1CSC1	0.048720
rxn:2:115531:141943	CCC(Nc1ccc2nc(C)c(C)n2c1)C1CSC1	0.048720
rxn:2:106438:141943	CCC(Nc1cccn2c(C)c(C)nc12)C1CSC1	0.048720
rxn:2:84173:91716	CSC1CCCCC1Nc1c(C)nc2ccccn12	0.048697
rxn:2:69329:141943	CCC(Nc1nc2ccccc2nc1C)C1CSC1	0.048687
rxn:2:78725:125732	CCC(Nc1cocn1)c1cc(C)cc(OC)c1	0.048663
rxn:2:90210:91066	CC(C)(F)c1cncc(NC2COc3ccsc32)c1	0.048654
rxn:2:115579:91066	CC(C)(F)c1ccc(NC2COc3ccsc32)cn1	0.048654
rxn:2:133319:91066	CC(C)(F)c1cc(NC2COc3ccsc32)ccn1	0.048654
rxn:2:84173:134854	CCC(Nc1c(C)nc2ccccn12)C1CCSC1	0.048653
rxn:2:67607:78434	COc1ccc2c(c1OC)OCC2Nc1ncsn1	0.048645
rxn:2:126218:132476	Cc1cnc(NC(C)c2cc(C)c(C)s2)c(C)c1	0.048633
rxn:2:84173:106709	Cc1nc2ccccn2c1NC1CC[C@H]2CC[C@H]12	0.048568
rxn:2:116614:111739	CC(Nc1cccn([C@H]2C[C@H]2F)c1=O)c1ccco1	0.048483
rxn:2:67304:105732	CSc1cc(NC2C[C@H]3CCC[C@H]3C2)ccn1	0.048454
rxn:2:87903:105732	CSc1cncc(NC2C[C@H]3CCC[C@H]3C2)c1	0.048454
rxn:2:107810:105732	CSc1ccc(NC2C[C@H]3CCC[C@H]3C2)cn1	0.048454
rxn:2:93079:83745	Cc1n[nH]c(CNC(C)c2ccc(C3CC3)s2)n1	0.048379
rxn:2:112333:83650	CC(NCc1nc(=O)[nH][nH]1)c1ccsc1	0.048355
rxn:2:100614:91066	c1cc2c(s1)C(NCC1(C3CCCO3)CCC1)CO2	0.048332
rxn:2:86080:91066	CC(C)Cc1cncc(NC2COc3ccsc32)c1	0.048325
rxn:2:118440:71823	Cc1nsc(C)c1NC(C)c1nc2c(s1)CCCC2	0.048322
rxn:2:86864:109246	CCC(Nn1cnc2ccccc2c1=O)C1(F)CC1	0.048296
rxn:2:84173:68556	CCC(Nc1c(C)nc2ccccn12)C1CCOC1	0.048276
rxn:2:84173:90441	CCC(Nc1c(C)nc2ccccn12)C1CCCO1	0.048261
rxn:2:82458:109246	CCC(Nn1ccc2ccccc2c1=O)C1(F)CC1	0.048254
rxn:2:110984:67395	CCC1CC1NC1CC(c2nc(C3CC3)no2)C1	0.048252
rxn:2:84173:104380	CCCC(Nc1c(C)nc2ccccn12)C1CC1	0.048249
rxn:2:88863:109246	CCC(Nc1cc(=O)c2ccccc2s1)C1(F)CC1	0.048229
rxn:2:106333:109246	CCC(Nc1csc2ccccc2c1=O)C1(F)CC1	0.048229
rxn:2:97585:118131	CCOC(F)(F)CNC1CC(c2ncc(C)s2)C1	0.048177
rxn:2:67607:133406	CSc1ccc2c(c1)CCCC2Nc1ncsn1	0.048173
rxn:2:67607:86726	CCCc1ccc2c(c1)CCCC2Nc1ncsn1	0.048172
rxn:2:84577:99378	COc1cccc(C(C)N[C@H]2CC[C@@H]2N(C)C)c1	0.048107
rxn:2:121310:108765	FC1(F)C2CCC(NC3CN(Cc4ccsc4)C3)C21	0.048102
rxn:2:131003:87143	CC(CCc1cnsc1)NC1Cc2cn[nH]c2C1	0.048091
rxn:2:108714:70439	c1nc(NC2CC3OC(C2)C2CC32)c2sccc2n1	0.048081
rxn:2:67607:127153	CC(C)c1ccc2c(c1)C(Nc1ncsn1)CCC2	0.048027
rxn:2:66976:138932	CC(Nc1ncon1)c1ccc2c(n1)C(C)(C)CO2	0.048026
rxn:2:72338:141943	CCC(Nc1cn2c(OC)cccc2n1)C1CSC1	0.047989
rxn:2:68031:141943	CCC(Nc1cc2cc(OC)ccn2n1)C1CSC1	0.047989
rxn:2:79950:91066	COCCc1cncc(NC2COc3ccsc32)c1	0.047981
rxn:2:133847:105732	CC1(C2CC2)CC1NC1C[C@H]2CCC[C@H]2C1	0.047961
rxn:2:67607:90523	Cc1ccc2c(c1C)OC(C)CC2Nc1ncsn1	0.047958
rxn:2:67607:123453	Cc1ccc2c(c1C)OCCCC2Nc1ncsn1	0.047957
rxn:2:67607:142232	Cc1cc2c(cc1C)C(Nc1ncsn1)CCCO2	0.047957
rxn:2:67940:141943	CCC(NC(C)c1nnc2ccccn12)C1CSC1	0.047946
rxn:2:86216:141943	CCC(N[C@@H](C)c1nnc2ccccn12)C1CSC1	0.047946
rxn:2:129947:141943	CCC(N[C@H](C)c1nnc2ccccn12)C1CSC1	0.047946
rxn:2:96853:91066	CCOCc1cncc(NC2COc3ccsc32)c1	0.047908
rxn:2:91459:141943	CCC(NCc1c(C)nc2ccccn12)C1CSC1	0.047873
rxn:2:117761:141943	CCC(NCc1nc(C)c2ccccn12)C1CSC1	0.047873
rxn:2:101306:141943	CCC(NCc1nc(C)n2ccccc12)C1CSC1	0.047873
rxn:2:97743:141943	CCC(NCc1cn2c(C)cccc2n1)C1CSC1	0.047873
rxn:2:93079:96657	COCC1CCCCC1NCc1nc(C)n[nH]1	0.047872
rxn:2:123426:109246	CCC(Nn1nnc2ccccc2c1=O)C1(F)CC1	0.047850
