name	smiles	heuristic
rxn:1:52640:1534	C[C@H](O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.054947
rxn:1:52640:1831	C[C@@H](O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.054947
rxn:1:52640:2002	CC(O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.054947
rxn:1:52640:3819	C[C@@H](N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.054892
rxn:1:52640:5553	CC(N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.054892
rxn:1:52640:28754	C[C@H](N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.054892
rxn:1:64127:12172	N#CCn1cc(C2(N)CCSC2)nn1	0.053314
rxn:1:52640:11782	CC(CO)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.052212
rxn:1:52640:11683	CCC(O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.052183
rxn:1:52640:11740	CC(CN)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.052180
rxn:1:52640:7279	CC[C@H](N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.052161
rxn:1:52640:39278	CCC(N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.052161
rxn:1:52640:39367	CNC(C)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.052159
rxn:1:40941:39365	N#CCC1(Cn2cc(C3(O)CC3)nn2)CC1	0.051008
rxn:1:40941:39292	CSCc1cn(CC2(CC#N)CC2)nn1	0.050828
rxn:1:40941:38410	N#CCC1(Cn2cc(C3(N)CC3)nn2)CC1	0.050797
rxn:1:54839:24034	OC(c1cn(Cc2ccccc2)nn1)C(F)(F)F	0.050751
rxn:1:49091:12172	N#CC1(Cn2cc(C3(N)CCSC3)nn2)CC1	0.050557
rxn:1:40941:1394	N#CCC1(Cn2cc(C3(O)CSC3)nn2)CC1	0.050543
rxn:1:52640:21267	CC(C)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049987
rxn:1:40941:39327	N#CCC1(Cn2cc(C3(O)CCC3)nn2)CC1	0.049983
rxn:1:52640:29503	OCC(O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049845
rxn:1:40941:2059	N#CCC1(Cn2cc(C3(N)CCC3)nn2)CC1	0.049808
rxn:1:54454:24034	OC(c1cn(Cc2cccc(Cl)c2)nn1)C(F)(F)F	0.049760
rxn:1:61461:24034	OC(c1cn(Cc2ccc(Cl)cc2)nn1)C(F)(F)F	0.049760
rxn:1:52640:11753	NCC(O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049754
rxn:1:52640:34531	NC(CO)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049754
rxn:1:52640:34570	N[C@@H](CO)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049754
rxn:1:52640:11826	CC(O)C(C)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049661
rxn:1:52640:2056	O[C@@H](c1cn(Cc2cc(Cl)cc(Cl)c2)nn1)C1CC1	0.049653
rxn:1:52640:37807	CC(C(=O)O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049601
rxn:1:52640:7252	CC(C)[C@H](N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049587
rxn:1:52640:7253	CC(C)[C@@H](N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049587
rxn:1:52640:38413	CC(C)C(N)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049587
rxn:1:52640:12032	CC(C)C(O)c1cn(Cc2cc(Cl)cc(Cl)c2)nn1	0.049580
rxn:1:40941:6187	N#CCC1(Cn2cc(C3(O)CCSC3)nn2)CC1	0.049266
