name	smiles	heuristic
rxn:3:62323:11990:101160	CC(Cn1cc(-c2ccc(C(C)C)cc2)nn1)C(=O)NC[C@H](C)F	0.035291
rxn:3:62323:971:101160	CC(Cn1cc(-c2cccc(C(C)C)c2)nn1)C(=O)NC[C@H](C)F	0.035291
rxn:3:61929:29488:101160	CC(C)Cc1ccc(-c2cn([C@H](C)C(=O)NC[C@H](C)F)nn2)cc1	0.035291
rxn:3:62154:29488:101160	CC(C)Cc1ccc(-c2cn([C@@H](C)C(=O)NC[C@H](C)F)nn2)cc1	0.035291
rxn:3:59957:35821:101160	C=C(C)c1ccc(-c2cn([C@@H](C)CC(=O)NC[C@H](C)F)nn2)cc1	0.035259
rxn:3:59990:35821:101160	C=C(C)c1ccc(-c2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)cc1	0.035259
rxn:3:62284:38324:101160	Cc1ccc(-c2cn([C@@H](CC(C)C)C(=O)NC[C@H](C)F)nn2)cc1	0.035250
rxn:3:62284:38166:101160	Cc1cccc(-c2cn([C@@H](CC(C)C)C(=O)NC[C@H](C)F)nn2)c1	0.035250
rxn:3:62323:3379:101160	CCc1cc(-c2cn(CC(C)C(=O)NC[C@H](C)F)nn2)ccc1F	0.035236
rxn:3:59990:3138:101160	Cc1ccc(Cc2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)cc1F	0.035236
rxn:3:59957:31337:101160	CC(C)c1cc(-c2cn([C@@H](C)CC(=O)NC[C@H](C)F)nn2)ccn1	0.035226
rxn:3:59957:31170:101160	CC(C)c1ccnc(-c2cn([C@@H](C)CC(=O)NC[C@H](C)F)nn2)c1	0.035226
rxn:3:59990:31337:101160	CC(C)c1cc(-c2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)ccn1	0.035226
rxn:3:59990:31170:101160	CC(C)c1ccnc(-c2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)c1	0.035226
rxn:3:62284:38326:101160	Cc1cc(-c2cn([C@@H](CC(C)C)C(=O)NC[C@H](C)F)nn2)ccn1	0.035225
rxn:3:62284:465:101160	Cc1ccnc(-c2cn([C@@H](CC(C)C)C(=O)NC[C@H](C)F)nn2)c1	0.035225
rxn:3:62284:34776:101160	Cc1ccc(-c2cn([C@@H](CC(C)C)C(=O)NC[C@H](C)F)nn2)cn1	0.035225
rxn:3:59957:38579:101160	C[C@H](F)CNC(=O)C[C@H](C)n1cc(-c2ccc(N(C)C)cc2)nn1	0.035217
rxn:3:59957:963:101160	C[C@H](F)CNC(=O)C[C@H](C)n1cc(-c2cccc(N(C)C)c2)nn1	0.035217
rxn:3:59990:38579:101160	C[C@H](F)CNC(=O)C[C@@H](C)n1cc(-c2ccc(N(C)C)cc2)nn1	0.035217
rxn:3:59990:963:101160	C[C@H](F)CNC(=O)C[C@@H](C)n1cc(-c2cccc(N(C)C)c2)nn1	0.035217
rxn:3:59957:3379:101160	CCc1cc(-c2cn([C@@H](C)CC(=O)NC[C@H](C)F)nn2)ccc1F	0.035216
rxn:3:59990:3379:101160	CCc1cc(-c2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)ccc1F	0.035216
rxn:3:62323:31337:101160	CC(Cn1cc(-c2ccnc(C(C)C)c2)nn1)C(=O)NC[C@H](C)F	0.035212
rxn:3:62323:31170:101160	CC(Cn1cc(-c2cc(C(C)C)ccn2)nn1)C(=O)NC[C@H](C)F	0.035212
rxn:3:61929:18724:101160	CC(C)Cc1ccnc(-c2cn([C@H](C)C(=O)NC[C@H](C)F)nn2)c1	0.035212
rxn:3:62154:18724:101160	CC(C)Cc1ccnc(-c2cn([C@@H](C)C(=O)NC[C@H](C)F)nn2)c1	0.035212
rxn:3:46053:12104:66395	CCc1cn(CCC=Cc2cncc(C(=O)N[C@@H]3C[C@H]3F)c2)nn1	0.035204
rxn:3:46053:12104:104708	CCc1cn(CCC=Cc2cncc(C(=O)N[C@H]3C[C@@H]3F)c2)nn1	0.035204
rxn:3:46053:12104:108745	CCc1cn(CCC=Cc2cncc(C(=O)N[C@@H]3C[C@@H]3F)c2)nn1	0.035204
rxn:3:46053:12104:127225	CCc1cn(CCC=Cc2cncc(C(=O)N[C@H]3C[C@H]3F)c2)nn1	0.035204
rxn:3:46053:12104:127495	CCc1cn(CCC=Cc2cncc(C(=O)NC3CC3F)c2)nn1	0.035204
rxn:3:46053:12104:128145	CCc1cn(CCC=Cc2cncc(C(=O)NC3C[C@@H]3F)c2)nn1	0.035204
rxn:3:62284:38261:101160	CC(C)C[C@@H](C(=O)NC[C@H](C)F)n1cc(-c2ccc(F)cc2)nn1	0.035202
rxn:3:62284:38333:101160	CC(C)C[C@@H](C(=O)NC[C@H](C)F)n1cc(-c2cccc(F)c2)nn1	0.035202
rxn:3:61929:38794:101160	C[C@H](F)CNC(=O)[C@@H](C)n1cc(-c2ccnc(C(F)(F)F)c2)nn1	0.035202
rxn:3:61929:3633:101160	C[C@H](F)CNC(=O)[C@@H](C)n1cc(-c2cc(C(F)(F)F)ccn2)nn1	0.035202
rxn:3:61929:38229:101160	C[C@H](F)CNC(=O)[C@@H](C)n1cc(-c2ccc(C(F)(F)F)nc2)nn1	0.035202
rxn:3:62154:38794:101160	C[C@H](F)CNC(=O)[C@H](C)n1cc(-c2ccnc(C(F)(F)F)c2)nn1	0.035202
rxn:3:62154:3633:101160	C[C@H](F)CNC(=O)[C@H](C)n1cc(-c2cc(C(F)(F)F)ccn2)nn1	0.035202
rxn:3:62154:38229:101160	C[C@H](F)CNC(=O)[C@H](C)n1cc(-c2ccc(C(F)(F)F)nc2)nn1	0.035202
rxn:3:62154:6329:101160	C[C@H](F)CNC(=O)[C@H](C)n1cc(Cn2nnc3c2CCCC3)nn1	0.035181
rxn:3:59957:11990:101160	CC(C)c1ccc(-c2cn([C@@H](C)CC(=O)NC[C@H](C)F)nn2)cc1	0.035170
rxn:3:59957:971:101160	CC(C)c1cccc(-c2cn([C@@H](C)CC(=O)NC[C@H](C)F)nn2)c1	0.035170
rxn:3:59990:11990:101160	CC(C)c1ccc(-c2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)cc1	0.035170
rxn:3:59990:971:101160	CC(C)c1cccc(-c2cn([C@H](C)CC(=O)NC[C@H](C)F)nn2)c1	0.035170
rxn:3:62323:38579:101160	CC(Cn1cc(-c2ccc(N(C)C)cc2)nn1)C(=O)NC[C@H](C)F	0.035123
rxn:3:62323:963:101160	CC(Cn1cc(-c2cccc(N(C)C)c2)nn1)C(=O)NC[C@H](C)F	0.035123
