name	smiles	heuristic
rxn:1:65639:39234	CCC(CC)n1cc([C@@H]2C[C@H]2CO)nn1	0.053546
rxn:1:61657:2608	CCCCC(C)(C)c1cn(C[C@H](C)N)nn1	0.050292
rxn:1:41768:1534	C[C@H](O)c1cn(CC=Cc2ncccc2F)nn1	0.049544
rxn:1:60341:31474	Cc1scnc1-c1cn(C2CC3CNCC32)nn1	0.049424
rxn:1:59992:7016	N[C@@H]1CCC[C@@H]1n1cc(COC2CCCC2)nn1	0.049133
rxn:1:62041:1394	O=C(O)CCn1cc(C2(O)CSC2)nn1	0.049052
rxn:1:60174:23838	CCCC(CC)n1cc([C@@H]2CC[C@H]2CN)nn1	0.048542
rxn:1:62323:23184	CCC(C)(N)c1cn(CC(C)C(=O)O)nn1	0.047851
rxn:1:53540:23834	N[C@@H]1CC[C@@H]1c1cn(-c2cccc(O)c2)nn1	0.047747
rxn:1:41169:39254	CC(=O)c1cn(-c2ccc(CO)cc2F)nn1	0.047574
rxn:1:65145:23084	C[C@H]1CO[C@@H](c2cn(C3COC3)nn2)CN1	0.047484
rxn:1:41050:32689	Oc1cncc(Cl)c1-c1cn(C2CCNC2)nn1	0.047459
rxn:1:57314:39328	CC=Cc1cn(CCCc2ccc(O)c(F)c2)nn1	0.047368
rxn:1:41996:3133	CCC(OC)c1cn(-c2cccc(C)c2Cl)nn1	0.047296
rxn:1:65112:13968	CC(C)(C)CC(N)c1cn(-c2ccc(F)cc2F)nn1	0.046998
rxn:1:49420:2758	NCCN1CCC(n2cc(CC(F)F)nn2)CC1	0.046918
rxn:1:40377:3279	Cc1cc(Cn2cc(C(C)(C)C#N)nn2)no1	0.046918
rxn:1:56998:7406	O[C@H]1CCCC[C@H]1c1cn(CCCc2nccs2)nn1	0.045937
rxn:1:60048:814	COCC(=O)NCc1cn(C=C2CCCCC2)nn1	0.045850
rxn:1:62399:38565	Cc1ccc(C(O)c2cn([C@H]3C[C@@H](N)C3)nn2)cc1	0.045811
rxn:1:61520:23880	FC1(Cn2cc([C@@H]3CCCO3)nn2)CCOCC1	0.045760
rxn:1:49416:412	Cc1cc(C)c(-c2cn([C@@H]3CCCC[C@@H]3N)nn2)cn1	0.045511
rxn:1:55292:21267	CCc1cccc(NC(=O)Cn2cc(C(C)C)nn2)c1	0.045489
rxn:1:44914:31175	COc1cc(N)cc(-c2cn(CC(C)OC)nn2)n1	0.045485
rxn:1:52788:39088	NC1(c2cn(CCC(F)(F)F)nn2)CCCCCC1	0.045450
rxn:1:51165:7625	N#Cc1c(F)cccc1-c1cn([C@@H]2CCC[C@@H]2O)nn1	0.045370
rxn:1:64138:2766	CN(C)CCn1cc(C(C)(C)CC(F)(F)F)nn1	0.045340
rxn:1:49004:2035	Cc1ccc(C(O)Cn2cc(C3CCC(N)C3)nn2)s1	0.045152
rxn:1:56101:7790	Nc1ccnc(-n2cc(CS(=O)(=O)C(F)(F)F)nn2)c1	0.044695
rxn:1:59442:28336	NC[C@@H]1CCC[C@@H](c2cn(C3CCS(=O)(=O)C3)nn2)C1	0.044691
rxn:1:59867:658	c1c[nH]c(-c2cn(Cc3cnoc3)nn2)c1	0.044655
rxn:1:53263:11033	CS(=O)(=O)Cc1cn(Cc2ccc(F)cn2)nn1	0.044641
rxn:1:54882:39151	CC(C)(C)NCc1cn(CCN2CCCC(F)C2)nn1	0.044570
rxn:1:61830:31623	CCOc1cccc(-n2cc(C3(O)CC4CC4C3)nn2)c1	0.044569
rxn:1:59710:7096	N#CCc1ccc(Cn2cc([C@@H]3CC[C@H](N)C3)nn2)cc1	0.044234
rxn:1:47423:953	Cc1ccc(C(O)Cc2cn([C@H](C)C(=O)O)nn2)o1	0.044159
