name	smiles	heavy
rxn:3:64509:2088:141744	CCCC(C)(C)c1cn(-c2cncc(C(=O)NC3CC(C)C3)c2)nn1	25
rxn:3:40856:4275:104163	CCC(NC(=O)C1(n2cc(CN3CCC(C)C3)nn2)CC1)C1CC1(C)C	26
rxn:3:61928:39331:100551	COCC1(C)CCCC1NC(=O)[C@@H](C(C)C)n1cc(C=CC(C)C)nn1	26
rxn:3:58396:1912:98525	CN(C)C(C)(C)c1cn(-c2ccccc2C(=O)N[C@@H]2[C@H]3CCCO[C@H]32)nn1	27
rxn:3:62479:8541:81292	CC(F)CCNC(=O)C(C(C)C)n1cc(-c2cc(F)c(C#N)c(F)c2)nn1	27
rxn:3:62466:8711:118169	CSC(C)C(C)NC(=O)C1CCC(n2cc(C3CC3(C)C)nn2)C2CCC12	27
rxn:3:61523:30291:83045	Cc1nn(C)c(C)c1-c1cn(C2(C(=O)N[C@H](C)c3cccs3)CCC2)nn1	27
rxn:3:48103:39292:90143	CSCc1cn(-c2ccccc2OCC(=O)NC2Cc3cocc3C2)nn1	27
rxn:3:49127:3026:81161	CCOC(Cn1cc(C(C)CSC)nn1)C(=O)Nc1ccccc1C1CC1	27
rxn:3:59969:11743:123072	CC1(C)CCC1CNC(=O)[C@@]12C[C@@H](n3cc(Cc4cccc(F)c4)nn3)[C@@H]1C2	28
rxn:3:59446:32462:75206	C[C@H](NC(=O)[C@H]1C[C@@H](n2cc(-c3nccc(C(F)F)n3)nn2)C1)C1CC1(C)C	28
rxn:3:46257:787:110352	CCNC(=O)c1cccc(C=CCCn2cc(C3CCN(C)CC3)nn2)c1C	28
rxn:3:61524:29488:87295	CC(C)Cc1ccc(-c2cn(C3(C(=O)NC[C@@H]4C[C@H]4C)CCCC3)nn2)cc1	28
rxn:3:40792:31532:120442	CC1(NC(=O)Cc2ccccc2C=CCn2cc(C3(F)CCC3)nn2)CSC1	28
rxn:3:61929:2710:116251	CCC1CC1(C)NC(=O)[C@@H](C)n1cc(Cc2cccc(C(F)(F)F)c2F)nn1	28
rxn:3:49485:39269:118925	COc1cccc(S(=O)(=O)F)c1NC(=O)C1CC(n2cc(C3CCC3)nn2)C1	28
rxn:3:40856:27804:100710	Cc1ccc2cnccc2c1-c1cn(C2(C(=O)NC(C)C3CSC3)CC2)nn1	28
rxn:3:63988:39292:132341	CSCc1cn(CC2CC(=O)N(CC(=O)NCC3CCc4sccc43)C2)nn1	28
rxn:3:64208:1079:126771	Cc1cnccc1-c1cn(C(C)(C)CC(=O)N[C@@H](C)c2ccccc2C)nn1	28
rxn:3:61929:3941:128305	CC[C@H](F)CNC(=O)[C@@H](C)n1cc(-c2cccc(-c3cccc(F)c3)c2)nn1	28
rxn:3:59897:6155:131719	CSC(CNC(=O)c1cccc(Cn2cc(-c3nnn(C)n3)nn2)n1)C1CC1	28
rxn:3:59446:31339:74260	CCC1(C)CC(CNC(=O)[C@H]2C[C@@H](n3cc(-c4ncc5n4CCCC5)nn3)C2)O1	29
rxn:3:61929:2210:85900	C[C@H](C(=O)NCc1coc2c1CCCC2)n1cc(C(C)(C)N2CCCCC2)nn1	29
rxn:3:40563:38411:118408	CC1(c2cn(CC=Cc3cnccc3C(=O)NC3(C4CC4)CCCC3)nn2)CC1	29
rxn:3:61929:17601:77400	COC1(CNC(=O)[C@@H](C)n2cc(-c3cc(C4CC4)n(C)n3)nn2)CCOC1(C)C	29
rxn:3:49485:8620:82782	C[C@@H]1[C@@H](NC(=O)C2CC(n3cc(C4(N(C)C)CCC(F)(F)CC4)nn3)C2)C1(F)F	29
rxn:3:62550:8614:97085	CC(C)C(c1cn(C[C@@H]2CC[C@H]2C(=O)NC2(C)CCCC(C)(C)C2)nn1)N(C)C	29
rxn:3:40786:31361:81341	N#CC1CC(c2cn(CC=Cc3ccc(CC(=O)NC[C@H]4CCO4)cc3)nn2)C1	29
rxn:3:62154:17622:91000	CC1CC1C1CC1NC(=O)[C@H](C)n1cc(-c2cc(C3CCC3)n(CCF)n2)nn1	29
rxn:3:64208:38873:128927	Cc1ccc(C)c(-c2cn(C(C)(C)CC(=O)NC(C)CCC3CCOC3)nn2)c1	29
