name	smiles	heuristic
rxn:2:141497:101743	Cc1ccc(C(C)NCc2cnon2)s1	0.057576
rxn:2:141497:104436	Cc1ccsc1C(C)NCc1cnon1	0.057576
rxn:2:139199:107088	CC1(CNC2C[C@H]3CSC[C@@H]3C2)N=N1	0.055271
rxn:2:83729:93969	CCn1nnc(NC2CC(C)(C)C2)c1C	0.055185
rxn:2:141497:73828	CC1CC(NCc2cnon2)C(C)(C)C1	0.055113
rxn:2:141497:92890	CCc1ccc(C(C)NCc2cnon2)s1	0.054243
rxn:2:141497:118464	CC(C)C(NCc1cnon1)c1nccs1	0.053931
rxn:2:128772:101743	Cc1ccc(C(C)Nc2ccn[nH]c2=O)s1	0.053622
rxn:2:128772:87539	Cc1cc(C(C)Nc2ccn[nH]c2=O)cs1	0.053622
rxn:2:139199:102440	CC(NCC1(C)N=N1)c1cc2scnc2cn1	0.053093
rxn:2:139199:103810	CC(NCC1(C)N=N1)c1ccc2ncsc2c1	0.052978
rxn:2:139199:129487	CC(NCC1(C)N=N1)c1ccc2scnc2c1	0.052978
rxn:2:111027:129554	CSCC1CC(NC2C[C@H]3CCO[C@@H]23)C1	0.052823
rxn:2:139199:89633	CC1(CNC2CCCc3cnncc32)N=N1	0.052281
rxn:2:139199:110686	CC1(CNC2CCC3(CCO3)CC2)N=N1	0.051386
rxn:2:139199:89833	Cc1ccc(C(NCC2(C)N=N2)C(C)(C)C)o1	0.051093
rxn:2:139199:121979	CC(NCC1(C)N=N1)c1ccc(C(C)(C)C)s1	0.050938
rxn:2:128772:89167	CCC(Nc1ccn[nH]c1=O)C1CC12CC2	0.050681
rxn:2:129944:113759	CC1CCC1CNC1CSC(C(C)(C)C)C1	0.050680
rxn:2:112668:81864	C[C@H]1CCC(NC23CC(c4nccs4)(C2)C3)CO1	0.050580
rxn:2:141497:120353	CCCc1ccc(C(C)NCc2cnon2)s1	0.050428
rxn:2:139199:124273	CC(NCC1(C)N=N1)c1ccc(-c2cnsc2)s1	0.050342
rxn:2:83729:112157	CCn1nnc(NC(C)c2ccc(OC)s2)c1C	0.050212
rxn:2:83729:135892	CCn1nnc(NC(C)c2cnc(OC)s2)c1C	0.049984
