name	smiles	heuristic
rxn:2:109211:98873	c1cn2c(c1CNC1CC1)CCCC2	0.055131
rxn:2:133355:130805	C1CC(NC2C3CC4C(C3)C42)CCS1	0.053393
rxn:2:133192:76878	Cc1ccnc(C)c1NC(C)c1nnsc1C	0.053338
rxn:2:100584:72754	C[C@H](NC1CCn2cccc2C1)C1CC1	0.053223
rxn:2:95932:131816	CCCN1CCCC(Nc2cc(C)on2)C1	0.053116
rxn:2:121170:110034	Cc1ccc(NC2CCC2F)cc1N(C)C	0.052842
rxn:2:70631:134328	CCC(N[C@@H]1C[C@@H]2CC[C@H]1O2)c1scnc1C	0.052615
rxn:2:92919:141702	CCC(NC1CN(C)C1)C1CC(C)C1	0.052589
rxn:2:131871:96050	Cc1ccc2cc(NC[C@@H]3CCCO3)sc2c1	0.052377
rxn:2:93700:125097	CC1Cc2cocc2C1N[C@H]1CCCOC1	0.051978
rxn:2:117402:138812	FC1CCC(NC2CCCc3ccsc32)C1	0.051944
rxn:2:89033:108687	CC1CC(C)(C)CCC1NCCc1cnoc1	0.051349
rxn:2:105468:78348	Cc1cnc([C@H](C)NC2CC3CCC2C3)[nH]1	0.051247
rxn:2:90202:131335	COc1ccoc1C(C)N[C@H]1CCC[C@H](C)C1	0.051160
rxn:2:133641:72101	C1CC(NC2CCC(OC3CC3)CC2)CS1	0.051074
rxn:2:127234:91066	CSCc1nc(CNC2COc3ccsc32)cs1	0.051015
rxn:2:118843:109493	CC(NC1CC1(C)c1ccccc1)c1nncs1	0.050950
rxn:2:89917:76956	Cc1cnc2c(c1)C(NCC1CCO1)CCO2	0.050720
rxn:2:134569:124705	CC(C)C1CCC(NC2CC23CSC3)CC1	0.050677
rxn:2:93878:102937	c1cncc(C2(NC3CCC4CCC43)CC2)c1	0.050599
rxn:2:106898:110670	COCc1nnc(NC2CCC3SCCSC23)o1	0.050474
rxn:2:103770:98873	c1coc(COc2ccccc2NC2CC2)c1	0.050145
rxn:2:141032:98636	Cc1c[nH]c2c1C(NC[C@H]1C[C@@H]1C)CCC2	0.050113
rxn:2:104270:98062	COc1cn(C)nc1NC(C)c1cc(C)ccn1	0.049946
rxn:2:80687:87373	CC(C)c1cccc(NC(C)c2cn[nH]n2)c1	0.049893
rxn:2:78032:115527	CC(C)n1ncc2c1CCCC2Nn1cncn1	0.049705
rxn:2:134450:107702	CCc1ccc(C(C)NC(C)c2cscn2)cn1	0.049703
rxn:2:111809:99197	COC1CCCC12CC(Nc1c[nH]c(C)c1)C2	0.049587
rxn:2:120803:120152	CC(C)c1cc(NC2CC3CCC(C3)C2)[nH]n1	0.049309
rxn:2:99090:90851	Cc1c(NC2CCCN(C)C2)cncc1C1CC1	0.049292
rxn:2:111624:136912	CCOc1cc(C)ccc1NC1CCCSCC1	0.049202
rxn:2:80985:140950	c1ccc(-c2nc(NC3CC4CCOC43)cs2)nc1	0.049149
rxn:2:90532:136912	c1cc2c(cn1)CCCC2NC1CCCSCC1	0.049147
rxn:2:109079:111338	CC(CN1CCCCC1)NC1CCC12CC2	0.049095
rxn:2:128351:128798	CC(C)C1(NC2CCN(c3cccnc3)C2)CC1	0.049047
rxn:2:97688:94413	CCC(NCc1ncn(C)c1C)c1cccnc1	0.048761
rxn:2:89218:141943	CCC(NCC1(C)CCS(=O)(=O)C1)C1CSC1	0.048701
rxn:2:128276:86217	CCCn1ccc(C(C)N[C@@H]2COCC[C@H]2F)n1	0.048620
rxn:2:138495:140270	COC[C@H](C)NC(C)c1ccc(OC)cc1C	0.048521
rxn:2:68367:103897	CCc1ccc([C@@H](C)NC(C)CC(C)(C)C)o1	0.048520
rxn:2:99022:133007	CCS(=N)(=O)NC1CCN(Cc2ccsc2)CC1	0.048485
rxn:2:74113:103022	CC1Cc2sccc2C1C(C)NC1CC2CC1C2	0.048468
rxn:2:84733:71631	Cn1ncc2c1C(NC1(C3CCC3)CCC1)CCS2	0.048388
rxn:2:114675:101491	CC1CC(Nc2cnc3sncc3c2)CCS1(=O)=O	0.048339
rxn:2:74029:110337	CCC(NCc1cc(C)ncc1OC)C1CC1	0.048318
rxn:2:130048:119233	C1CC2C(CO1)C2NC1C[C@H]2COC[C@@H]12	0.048263
rxn:2:103190:101820	CCn1nc(NCC2CC(F)(F)CCO2)c(C)c1C	0.048237
rxn:2:99498:101820	CC(C)c1cnc(NCC2CC(F)(F)CCO2)cn1	0.048126
rxn:2:66391:82487	Cc1cc2[nH]c(CNC3CCCC[C@H]3F)cc2s1	0.048103
rxn:2:130458:141013	CCn1ncnc1C(C)NC1CC(F)(F)C12CCC2	0.048099
